000000192903;PSPS0745-4;PIEDRA SEMIPRECIOSA #4 x 95UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6029;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
;PSPS0745-6;PIEDRA SEMIPRECIOSA #6 x 65UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6029;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192972;PSPS0745-8;PIEDRA SEMIPRECIOSA #8 x 49UND;PNNN;PPNN;OSNN;ZSNNN;;UND;;1;6029;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192934;PSPS0752-4;PIEDRA EMIPRECIOSA #4 x 95UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6029;GENERAL;GENERAL;GENERAL;GENERAL
000000192965;PSPS0755-8;PIEDRA SEMIPRECIOSA #8 x 49UND;PNNN;PPNN;OSNN;ZSNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000192958;PSPS0756-4;PIEDRA SEMIPRECIOSA #4 x 96UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6029;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192989;PSPS0756-6;PIEDRA SEMIPRECIOSA #6 x 66UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6029;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192125;PSPS0763-6X37;DIJE PIEDRA SEMIPRECIOSA;ZWUN;ZVPU;ZSYN;YRNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;DIJES
000000200462;PSPS0850-6;PIEDRA SEMIPRECIOSA x 62 UND;ZWNNN;ZVWNN;ZUSNN;YSNNN;;UND;;1;6021;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200196;PSPS0851-8;PIEDRS SEMIPRECIOSA x 47UND;ZSUNN;ZPZUN;ZOPNN;WWNNN;;UND;;1;6021;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000249348;PSPS0865-10;PIEDRA SEMIPRECIOSA x 38UND APROX;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192583;PSPS0865-4;PIEDRA SEMIPRECIOSA #4 x 100 UND;VUNN;VOUN;UVNN;ONNN;;UND;;1;6032;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192576;PSPS0865-6;PIEDRA SEMIPRECIOSA #6 x 66UND;VUNN;VOUN;UVNN;ONNN;;UND;;1;6032;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192590;PSPS0866-8;PIEDRA SEMIPRECIOSA #8 x 47UND;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000192606;PSPS1442-4;PIEDRA SEMIPRECIOSA #4 x 95UND;YPNN;WNPN;WWSN;USNN;;UND;;1;;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000192569;PSPS1443-4;PIEDRA SEMIPRECIOSA #4;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;6031;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000192552;PSPS1443-8;PIEDRA SEMIPRECIOSA #8 x 47UND;SPNN;RVPN;PZSN;ZWSNN;;UND;;1;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
;PSPS633-5X8-LE;PIEDRA PICADA 5 x 8;WNNN;WWNN;WSNN;SNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000200349;PSPT0258;PIEDRA SEMIPRECIOSA;WYNNN;WUYNN;WPVNN;SVNNN;;UND;;1;6042;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200592;PSPT0259;PIEDRA SEMIPRECIOSA;YRNNN;YORNN;WYVNN;UVNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
;PSPT0353-15;PIEDRA FOSIL x 29UND APROX;YNNN;YYNN;YVNN;VNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
;PSPT0366-12X16;PIEDRA SEMIPRECIOSA CRUZ x 25UN;YZNNN;YWZNN;YUYNN;VYNNN;;UND;;1;6039;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201667;PSPT0367-8X10;PIEDRA SEMIPRECIOSA x 40UND APROX;ZYNNN;ZWYNN;ZVVNN;YVNNN;;UND;;1;2024;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000204781;PSPT0368-10;PIEDRA SEMIPRECIOSA x 40UND;ZYNNN;ZWYNN;ZVVNN;YVNNN;;UND;;1;2024-2023;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201735;PSPT0369-10;PIEDRA SEMIPRECIOSA x 40UND;ZYNNN;ZWYNN;ZVVNN;YVNNN;;UND;;1;6024;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201728;PSPT0370-10;PIEDRA SEMIPRECIOSA x 40UND AP;ZZNNN;ZYZNN;ZWYNN;YYNNN;;UND;;1;2025;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000202855;PSPT0371;DIJE PIEDRA SEMIPRECIOSA;ZNNN;ZZNN;ZYNN;YNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;DIJES
000000217903;PSPT0372-8-1;PIEDRA SEMIPRECIOSA x 48UND;OPNN;ZNRPN;ZZRSN;ZOSNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217583;PSPT0372-8-2;PIEDRA SEMIPRECIOSA x 48UND;OPNN;ZNRPN;ZZRSN;ZOSNN;;UND;;1;6033;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217606;PSPT0373-4-1;PIEDRA SEMIPRECIOSA x 100 UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6031;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217538;PSPT0373-4-2;PIEDRA SEMIPRECIOSA x 100 UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6031;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217965;PSPT0373-4-3;PIEDRA SEMIPRECIOSA x 100 UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217408;PSPT0373-4-4;PIEDRA SEMIPRECIOSA x 100 UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217651;PSPT0374-4-3;PIEDRA SEMIPRECIOSA x 62UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6031;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000217873;PSPT0374-6-1;PIEDRA SEMIPRECIOSA x 62UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6031;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217859;PSPT0375-8-1;PIEDRA SEMIPRECIOSA x 48UND AP;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217637;PSPT0375-8-2;PIEDRA SEMIPRECIOSA x 47UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000217569;PSPT0375-8-3;PIEDRA SEMIPRECIOSA x 47UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6034;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000217743;PSPT0375-8-4;PIEDRA SEMIPRECIOSA x 48UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217545;PSPT0375-8-5;PIEDRA SEMIPRECIOSA x 47UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000217576;PSPT0375-8-7;PIEDRA SEMIPRECIOSA x 48UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217804;PSPT0375-8-8;PIEDRA SEMIPRECIOSA x 48UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217620;PSPT0375-8-9;PIEDRA SEMIPRECIOSA x 48UND;RUNN;PYUN;ONNN;ZUNNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
PSPT0376-10;PSPT0376-10;PIEDRA SEMIPRECIOSA;RNNN;RRNN;PVNN;ZVNNN;;TIR;;;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
PSPT0376-8;PSPT0376-8;PIEDRA SEMIPRECIOSA;RNNN;RRNN;PVNN;ZVNNN;;TIR;;;6034;GENERAL;GENERAL;GENERAL;GENERAL
000000216098;PSPT0377-6-1;PIEDRA SEMIPRECIOSA x 65UND APR;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000217613;PSPT0377-6-3;PIEDRA SEMIPRECIOSA x 65UND;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217552;PSPT0377-6-4;PIEDRA SEMIPRECIOSA x 65UND;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217828;PSPT0377-6-8;PIEDRA SEMIPRECIOSA x 65UND;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201810;PSPT0378-8-1;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000201858;PSPT0378-8-2;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201872;PSPT0378-8-3;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201803;PSPT0378-8-4;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201889;PSPT0378-8-5;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000201827;PSPT0378-8-6;PIEDRA SEMIPRECIOSA x 48UND APROX;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;6033;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201834;PSPT0378-8-7;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;6244;GENERAL;GENERAL;GENERAL;GENERAL
000000201865;PSPT0378-8-8;PIEDRA SEMIPRECIOSA x 48UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000228190;PSPT0379-4;PIEDRA SEMIPRECIOSA;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000228282;PSPT0380-6;PIEDRA SEMIPRECIOSA;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
;PSPT0381-6;PIEDRA SEMIPRECIOSA x 64UND AP;RNNN;RRNN;PVNN;ZVNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000200639;PSPT0381-8;PIEDRA SEMIPRECIOSA x 48 APROX;ONNN;OONN;ZNPNN;ZPNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000217798;PSPT0383-6-3;PIEDRA SEMIPRECIOSA x 64UND;RNNN;RRNN;PVNN;ZVNNN;;UND;;1;6035;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000217590;PSPT0383-6-7;PIEDRA SEMIPRECIOSA x 64UND;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6032;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200431;PSPT0384-8;PIEDRA SEMIPRECIOSA x 48UND;RNNN;RRNN;PVNN;ZVNNN;;UND;;1;6033;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200509;PSPT0385-8;PIEDRA SEMIPRECIOSA x 47 UND;YVNNN;YSVNN;YPPNN;VPNNN;;UND;;1;6021;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200301;PSPT0386-8;PIEDRA SEMIPRECIOSA x 50 UND;ZWNNN;ZVWNN;ZUSNN;YSNNN;;UND;;1;;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000200622;PSPT0389-8;PIEDRA SEMIPRECIOSA x 47UND;ZWNNN;ZVWNN;ZUSNN;YSNNN;;UND;;1;6021;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200608;PSPT0396;PIEDRA SEMIPRECIOSA x 46UND;YRNNN;YORNN;WYVNN;UVNNN;;UND;;1;6014;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000205573;PSPT0402-8;PIEDRA SEMIPRECIOSA x 50 UND;RNNN;RRNN;PVNN;ZVNNN;;UND;;1;;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000200189;PSPT0403-4;PIEDRA SEMIPRECIOSA;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6027;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200578;PSPT0404-6;PIEDRA SEMIPRECIOSA x 70UND;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;6027;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200868;PSPT0405-8;PIEDRA SEMIPRECIOSA x 48UND;RNNN;RRNN;PVNN;ZVNNN;;UND;;1;6034;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200424;PSPT0406-6X8;PIEDRA SEMIPRECIOSA x 50 UND;PUNN;OWUN;ZNYNN;ZRNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200530;PSPT0407-4X13;PIEDRA SEMIPRECIOSA x 30UND;ZNNNN;ZZNNN;ZYNNN;YNNNN;;UND;;1;2023;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201711;PSPT0408-4X13;PIEDRA SEMIPRECIOSA x 30UND;ONNN;OONN;ZNPNN;ZPNNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000201681;PSPT0409-4X4;PIEDRA SEMIPRECIOSA x 100 UND;ONNN;OONN;ZNPNN;ZPNNN;;UND;;1;6020;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000200899;PSPT1012;DIJE PIEDRA SEMIPRECIOSA;VUNN;VOUN;UVNN;ONNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;DIJES
000000200547;PSPT1013;DIJE PIEDRA SEMIPRECIOSA;WUNN;WPUN;VYNN;RNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000200851;PSPT1014;DIJE PIEDRA SEMIPRECIOSA;VUNN;VOUN;UVNN;ONNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;DIJES
000000200554;PSPT1556;PIEDRA SEMIPRECIOSA;YRNNN;YORNN;WYVNN;UVNNN;;UND;;1;6021;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
;PSPT1567-518NE;PIEDRA PICADA;YUNN;YRUN;WNNN;UNNN;;UND;;1;6019;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000230643;PSPU0748-8;PIEDRA SEMIPRE x 48UN APROX;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000230568;PSPU0749-5X8;PIEDRA PICADA;YONN;WZON;WVPN;UPNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000240932;PSPV2903-5X8;PIEDRA PICADA;VWNN;VRWN;UZSN;PSNN;;UND;;1;6011;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241021;PSPV2904-8X12;PIEDRA PICADA;SUNN;RZUN;RPNN;ZWNNN;;UND;;1;6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000240475;PSPV2905-5X8;PIEDRA PICADA;VYNN;VSYN;UNVN;PVNN;;UND;;1;6017;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241328;PSPV2906-8X10;PIEDRA PICADA;WNNN;WWNN;WSNN;SNNN;;UND;;1;6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000240888;PSPV2908-8X12;PIEDRA PICADA;VNNN;VVNN;VPNN;PNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000241137;PSPV2909-5X8;PIEDRA PICADA;WUNN;WPUN;VYNN;RNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000241083;PSPV2910-5X8;PIEDRA PICADA;WUNN;WPUN;VYNN;RNNN;;UND;;1;6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000240437;PSPV2911-5X8;PIEDRA PICADA;WNNN;WWNN;WSNN;SNNN;;UND;;1;6017;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000240642;PSPV2912-5X8;PIEDRA PICADA;WUNN;WPUN;VYNN;RNNN;;UND;;1;6018;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000240772;PSPV2913-5X8;PIEDRA PICADA;VVNN;VPVN;UYPN;PPNN;;UND;;1;6018;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241762;PSPV2914-5X8;PIEDRA PICADA;VVNN;VPVN;UYPN;PPNN;;UND;;1;6018;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
;PSPV2914-8X10;PIEDRA PICADA;WUNN;WPUN;VYNN;RNNN;;UND;;1;;ENSAMBLE;PIEDRAS;PIEDRAS SEMIPRESCIOSAS;SARTAS
000000240680;PSPV2915-5X8;PIEDRA PICADA;VPNN;UYPN;URSN;OSNN;;UND;;1;6017-6018-6019-6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241311;PSPV2916-8X12;PIEDRA PICADA;UYNN;URYN;SYVN;ZNVNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000240543;PSPV2917-8X10;PIEDRA PICADA;VVNN;VPVN;UYPN;PPNN;;UND;;1;6010;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;SARTAS
000000241007;PSPV2918-5X8;PIEDRA PICADA;WNNN;WWNN;WSNN;SNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000240802;PSPV2919-5X8;PIEDRA PICADA;WYNN;WUYN;WPVN;SVNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241397;PSPV2920-5X8;PIEDRA PICADA;WYNN;WUYN;WPVN;SVNN;;UND;;1;6018;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241410;PSPV2921-8X12;PIEDRA PICADA;VNNN;VVNN;VPNN;PNNN;;UND;;1;6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241366;PSPV2922-8X12;PIEDRA PICADA;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;6018;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000241304;PSPV2923-8X12;PIEDRA PICADA;UYNN;URYN;SYVN;ZNVNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000241403;PSPV2924-8X12;PIEDRA PICADA;VONN;UWON;UPPN;OPNN;;UND;;1;6009;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
000000240789;PSPV2925-8X12;PIEDRA PICADA;UNNN;UUNN;SNNN;ZNNNN;;UND;;1;6012;BISUTERIA;PIEDRAS;PIEDRAS SEMIPRECIOSAS;PIEDRAS PICADAS
R11193;R11193;HEBILLA;SNNN;SSNN;RYNN;ZYNNN;;DOC;12;0;;GENERAL;GENERAL;GENERAL;GENERAL
R-84A;R-84A;ESPEJO MADERA REDONDO;SNNN;SSNN;RYNN;ZYNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
R-91A;R-91A;ESPEJO MADERA CUADRADO;UUNN;SNUN;SSNN;ZZNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
RAGGI-CA7542;RAGGI-CA7542;CAIMÁN 3 PATAS MEDIANO;ZONN;YNON;YYPN;WPNN;;DOC;3.5CM;0;;GENERAL;GENERAL;GENERAL;GENERAL
000000194242;RAGGIR1093;PULSERA FINA;ZNUNN;ZZUUN;ZYSNN;YZNNN;;UND;0;1;7655;JOYERIA Y FANTASIA;PULSERAS;FANTASIA FINA;GENERAL
;RAGGIV1628;FILTRO PRA MÁQUINA;WNNN;WWNN;WSNN;SNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
;RAGGIV1629;MÁQUINA;ZNNNNN;ZZNNNN;ZYNNNN;YNNNNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
RJ-329;RJ-329;BISTURÍ;ZPNN;ZOPN;YZSN;WSNN;;UND;1;1;3737;GENERAL;GENERAL;GENERAL;GENERAL
000000233132;RMC001-11002;PIEDRA VIDRIO x 102UND APROX;ZSNN;ZRSN;ZOYN;WYNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000233194;RMC001-11004;PIEDRA VIDRIO x 71UND APROX;WYNN;WUYN;WPVN;SVNN;;UND;;1;;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232586;RMC001-11123;PIEDRA VIDRIO x 67UND APROX;PPNN;OSPN;ZNUSN;ZRSNN;;UND;;1;6042;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232685;RMC029-11002;PIEDRA VIDRIO x 112UND APROX;ZSNN;ZRSN;ZOYN;WYNN;;UND;;1;6007;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232760;RMC029-11004;PIEDRA VIDRIO x 71UND APROX;WYNN;WUYN;WPVN;SVNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232623;RMC301-DY601-6;PIEDRA VIDRIO x 72 UND APROX;YPNN;WNPN;WWSN;USNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232944;RMC301-DY601-8;PIEDRA VIDRIO x 52UND APROX;VVNN;VPVN;UYPN;PPNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000233071;RMC301-DY624-6;PIEDRA VIDRIO x 72 UND APROX;YPNN;WNPN;WWSN;USNN;;UND;;1;6003-5999;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232975;RMC301-DY624-8;PIEDRA VIDRIO x 52UND APROX;VVNN;VPVN;UYPN;PPNN;;UND;;1;6003-5999;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000233347;RMC301-DY642-6;PIEDRA VIDRIO x 72 UND APROX;YPNN;WNPN;WWSN;USNN;;UND;;1;6003-5999;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000233033;RMC301-DY642-8;PIEDRA VIDRIO x 52UND APROX;VVNN;VPVN;UYPN;PPNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232968;RMC301-DY645-6;PIEDRA VIDRIO x 72 UND APROX;YPNN;WNPN;WWSN;USNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232913;RMC301-DY645-8;PIEDRA VIDRIO x 52UND APROX;VVNN;VPVN;UYPN;PPNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000233019;RMC301-DY647-6;PIEDRA VIDRIO x 72 UND APROX;YPNN;WNPN;WWSN;USNN;;UND;;1;6003-5999;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232869;RMC301-DY647-8;PIEDRA VIDRIO x 54UND APROX;VVNN;VPVN;UYPN;PPNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000233279;RMC351-11002;PIEDRA VIDRIO x 102UND APROX;ZSNN;ZRSN;ZOYN;WYNN;;UND;;1;6003;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
000000232920;RMC351-11004;PIEDRAS VIDRIO x 71UND APROX;WYNN;WUYN;WPVN;SVNN;;UND;;1;;GENERAL;GENERAL;GENERAL;GENERAL
000000233217;RMC351-11123;PIEDRA VIDRIO x 75 UND APROX;PPNN;OSPN;ZNUSN;ZRSNN;;UND;;1;6042;BISUTERIA;PIEDRAS;PIEDRAS DE VIDRIO;CON DISEÑO
ROYAL SQUARE-NT;ROYAL SQUARE-NT;UÑAS POSTIZAS x 100;YPNN;WNPN;WWSN;USNN;;CAJ;;;;GENERAL;GENERAL;GENERAL;GENERAL
RW1512-500;RW1512-500;PAPEL REMOVEDOR x 500;UNNN;UUNN;SNNN;ZNNNN;;UND;6x6;1;6494;GENERAL;GENERAL;GENERAL;GENERAL
